gene_id,num_transcripts,avg_pre_splice_length,avg_post_splice_length,avg_exon_count,avg_exon_length,avg_gc_content,avg_viennaRNA_energy,avg_RNAstructure_energy,avg_internal_priming_count
ENSG00000179115,2,1114.6,870.2,9,133.8,40.4,-11.1,-10.2,0.43
ENSG00000179218,4,1141.5,858.7,6,187.2,43.4,-8.6,-10.8,0.99
ENSG00000179262,5,1115.2,810.3,9,129.9,54.6,-8.3,-8.3,0.93
ENSG00000179271,3,1200.6,939.3,5,170.2,47.2,-9.2,-10.2,0.3
ENSG00000104903,5,1200.6,942.3,5,120.0,57.0,-15.9,-11.8,0.65
ENSG00000104907,3,1206.9,923.8,7,157.3,59.2,-14.0,-13.3,0.4
ENSG00000160888,2,1251.1,840.4,10,120.7,55.0,-9.5,-12.1,0.98
ENSG00000104979,1,1213.2,993.7,5,161.0,43.9,-10.1,-9.0,0.37
ENSG00000141858,3,1105.4,912.7,5,187.2,51.9,-13.7,-15.6,0.1
ENSG00000123136,1,1246.2,945.2,5,147.6,40.9,-10.4,-15.7,0.73
ENSG00000123143,1,1258.9,857.6,7,177.4,56.8,-9.8,-15.8,0.82
ENSG00000132002,5,1261.9,832.2,9,163.0,40.2,-13.5,-12.9,0.76
ENSG00000099797,2,1154.7,977.7,9,135.1,48.6,-15.2,-10.2,0.55
ENSG00000099795,5,1105.9,867.7,5,129.3,45.9,-10.2,-14.0,0.86
ENSG00000141867,2,1202.6,852.3,5,180.1,52.2,-13.9,-12.5,0.62
ENSG00000011243,5,1256.8,948.4,6,126.8,59.2,-9.7,-10.7,0.62
ENSG00000214049,4,1120.2,987.1,8,193.7,54.0,-8.3,-11.9,0.36
ENSG00000167460,4,1288.6,910.3,5,185.1,51.9,-15.2,-9.2,0.49
ENSG00000167461,2,1171.8,904.4,8,121.7,50.5,-11.9,-11.9,0.56
ENSG00000105058,5,1145.8,924.2,10,195.7,48.3,-13.2,-13.9,0.6
ENSG00000085872,5,1217.3,937.4,10,137.2,55.8,-9.4,-10.5,0.56
ENSG00000214046,3,1249.3,896.9,9,144.6,49.6,-13.2,-11.0,1.0
ENSG00000160113,5,1166.4,851.4,6,173.6,54.9,-14.7,-9.2,0.62
ENSG00000105393,4,1150.2,854.9,6,132.1,55.5,-13.8,-12.5,0.2
ENSG00000130312,1,1265.7,859.3,10,151.7,59.3,-14.1,-10.9,0.77
ENSG00000130311,4,1254.5,803.7,9,180.9,50.1,-8.9,-8.2,0.57
ENSG00000141971,2,1275.6,878.2,6,169.9,51.6,-13.8,-9.8,0.51
ENSG00000130313,3,1148.2,885.8,5,180.1,53.5,-12.9,-12.5,0.41
ENSG00000105640,1,1195.1,912.5,10,181.5,57.0,-9.8,-14.8,0.56
ENSG00000007080,4,1228.9,957.2,7,121.4,58.9,-15.5,-9.2,0.74
ENSG00000130522,2,1227.0,996.7,6,143.5,58.1,-14.6,-13.9,0.85
ENSG00000130520,5,1178.0,815.9,6,197.6,50.8,-9.7,-10.2,0.4
ENSG00000130513,3,1205.9,823.9,8,148.3,52.5,-13.6,-12.5,0.4
ENSG00000130511,3,1169.0,809.0,7,131.5,51.9,-10.2,-14.2,0.29
ENSG00000105655,2,1266.5,866.7,8,180.4,45.3,-15.5,-15.5,0.91
ENSG00000105701,3,1269.6,866.6,5,156.9,41.8,-11.3,-14.2,0.59
ENSG00000105700,4,1184.8,933.8,6,176.4,50.0,-15.8,-12.0,0.36
ENSG00000221983,4,1200.0,838.2,8,127.8,51.7,-15.6,-8.9,0.86
ENSG00000006015,1,1223.9,805.3,8,144.7,54.8,-12.0,-12.1,0.55
ENSG00000005007,1,1213.7,862.9,8,126.5,57.8,-13.0,-15.8,0.17
ENSG00000105669,2,1145.2,819.7,8,153.1,43.4,-12.9,-10.3,0.7
ENSG00000105671,3,1292.3,940.7,6,186.1,51.0,-10.0,-9.0,0.67
ENSG00000064607,4,1123.1,885.9,9,183.8,44.6,-9.0,-12.6,0.93
ENSG00000064490,2,1123.8,823.5,5,180.7,55.3,-14.8,-13.2,0.88
ENSG00000167491,1,1268.2,831.6,6,137.4,57.7,-11.5,-11.6,0.98
ENSG00000186010,1,1240.5,806.7,8,146.4,41.0,-9.3,-13.5,0.03
ENSG00000160352,3,1287.5,934.7,5,137.6,54.5,-14.7,-8.4,0.82
ENSG00000196705,1,1237.6,970.9,10,121.2,47.4,-11.4,-11.4,0.6
ENSG00000266976,2,1235.9,807.8,5,152.7,53.0,-12.9,-10.6,0.23
ENSG00000169021,5,1199.0,964.3,9,168.1,45.6,-14.3,-14.3,0.9
ENSG00000105171,3,1132.1,987.6,9,158.9,53.9,-12.5,-14.5,0.04
ENSG00000105176,3,1107.0,820.5,9,182.1,55.6,-10.1,-15.3,0.17
ENSG00000105185,4,1263.6,917.9,10,129.8,56.8,-10.3,-8.8,0.65
ENSG00000153879,3,1299.7,885.8,6,149.2,42.5,-9.8,-8.9,0.24
ENSG00000257103,5,1107.9,816.8,10,165.9,50.5,-9.1,-11.9,0.09
ENSG00000105220,1,1228.2,868.9,8,197.7,53.1,-8.3,-12.9,0.86
ENSG00000126261,5,1201.8,948.1,7,165.9,47.7,-14.8,-9.8,0.34
ENSG00000089327,3,1122.3,862.4,6,154.7,54.3,-13.4,-10.1,0.2
ENSG00000105698,3,1268.7,938.6,5,184.5,49.6,-11.1,-10.5,0.49
ENSG00000105677,5,1290.9,900.0,8,144.1,57.3,-10.9,-15.9,0.66
ENSG00000126254,3,1278.8,915.6,5,140.2,48.9,-9.6,-15.3,0.6
ENSG00000126267,1,1281.3,956.7,5,136.6,45.4,-9.1,-9.1,0.11
ENSG00000272333,3,1276.0,879.8,10,195.4,42.1,-13.8,-8.2,0.65
ENSG00000105258,2,1234.3,868.6,6,151.5,56.0,-13.4,-14.3,0.36
ENSG00000105254,3,1282.6,961.2,8,184.2,42.9,-11.7,-11.3,0.46
ENSG00000126247,1,1262.2,849.2,8,153.4,40.4,-10.6,-11.7,0.33
ENSG00000167635,2,1278.6,842.7,8,132.5,59.5,-15.2,-15.9,0.23
ENSG00000167641,1,1118.6,991.1,7,177.5,44.4,-13.4,-11.7,0.58
ENSG00000167645,3,1194.5,872.9,7,130.5,58.7,-15.6,-13.0,0.6
ENSG00000099341,3,1277.8,866.8,9,134.8,58.4,-14.1,-15.9,0.48
ENSG00000178982,1,1135.6,811.4,9,166.6,54.1,-12.4,-10.7,0.86
ENSG00000130402,5,1143.3,921.0,6,171.0,58.3,-10.1,-15.0,0.46
ENSG00000104824,2,1247.7,957.2,7,132.2,57.7,-8.9,-15.7,0.49
ENSG00000104825,4,1225.8,858.2,8,161.5,46.1,-8.3,-13.1,0.23
ENSG00000128626,3,1101.3,924.8,5,145.9,54.0,-12.2,-14.4,0.18
ENSG00000179134,5,1151.7,839.1,7,130.3,47.2,-11.9,-15.7,0.11
ENSG00000105193,2,1184.1,996.2,9,158.9,53.3,-13.0,-13.4,0.3
ENSG00000196235,4,1148.3,818.1,6,147.9,57.8,-15.4,-8.5,0.62
ENSG00000105197,5,1205.3,821.9,10,195.9,58.8,-8.3,-13.3,0.12
ENSG00000105202,3,1211.6,824.7,7,162.2,56.4,-10.5,-15.7,0.43
ENSG00000013275,5,1154.9,841.2,6,191.2,42.5,-8.2,-9.5,0.68
ENSG00000105223,3,1291.4,977.3,10,181.2,55.1,-14.6,-10.3,0.44
ENSG00000090013,4,1217.6,995.8,10,142.4,46.5,-14.3,-9.6,0.09
ENSG00000077312,4,1137.5,821.0,8,121.6,54.7,-9.4,-14.3,0.55
ENSG00000269858,2,1153.0,933.4,5,178.7,49.2,-12.0,-10.4,0.8
ENSG00000105323,2,1260.9,977.7,8,175.6,59.0,-9.4,-14.6,0.69
ENSG00000105329,2,1259.8,845.2,5,121.2,46.8,-12.9,-8.7,0.84
ENSG00000077348,4,1187.8,924.2,10,162.5,44.2,-8.2,-15.9,0.78
ENSG00000105372,4,1154.8,819.7,7,163.3,41.9,-14.1,-9.8,0.55
ENSG00000076928,2,1282.4,906.0,8,193.2,46.7,-8.7,-14.1,0.69
ENSG00000105723,3,1180.5,924.1,9,122.0,42.5,-11.0,-14.8,0.99
ENSG00000079462,5,1294.5,808.8,7,143.0,56.8,-11.9,-15.4,0.57
ENSG00000131116,1,1191.1,914.0,10,180.6,47.3,-12.0,-9.3,0.79
ENSG00000130204,1,1137.6,938.5,6,130.2,56.5,-8.5,-15.3,0.61
ENSG00000130203,1,1203.3,865.0,7,157.4,51.2,-10.6,-13.1,0.04
ENSG00000130208,3,1219.5,891.0,6,191.6,49.7,-8.6,-14.4,0.74
ENSG00000104853,1,1210.3,958.0,9,145.0,56.8,-10.5,-8.4,0.17
ENSG00000142252,5,1151.1,872.5,8,160.9,46.2,-9.3,-8.3,0.32
ENSG00000007255,4,1190.8,870.5,9,134.7,58.4,-13.3,-14.6,0.12
ENSG00000117877,2,1120.7,800.9,6,151.8,50.4,-9.3,-14.1,0.33
ENSG00000012061,1,1217.9,984.1,9,146.8,55.4,-10.6,-14.9,0.29
ENSG00000125753,3,1279.2,818.5,8,163.1,51.4,-8.5,-13.6,0.37
ENSG00000125743,1,1279.0,848.1,5,167.9,41.0,-15.3,-10.5,0.26
ENSG00000125755,3,1231.6,868.6,10,155.3,43.9,-11.2,-13.5,0.73
ENSG00000011485,3,1245.8,913.8,7,136.2,43.3,-11.6,-8.1,0.24
ENSG00000160014,2,1269.8,895.2,8,122.3,49.1,-14.3,-12.2,0.43
ENSG00000105281,5,1194.7,914.3,9,140.8,52.7,-11.8,-9.7,0.52
ENSG00000042753,3,1255.9,808.7,9,136.6,58.2,-10.9,-15.4,0.2
ENSG00000130748,3,1133.4,850.6,9,174.5,56.2,-12.9,-10.1,0.47
ENSG00000142230,5,1192.5,875.6,10,160.8,57.2,-10.6,-12.1,0.11
ENSG00000105402,2,1178.5,834.0,9,139.8,49.4,-8.1,-11.4,0.82
ENSG00000105373,5,1177.3,864.1,9,124.7,42.6,-12.2,-10.8,0.55
ENSG00000178980,1,1162.5,906.9,9,165.0,43.2,-11.6,-14.5,0.18
ENSG00000105486,1,1113.6,821.3,5,193.0,54.1,-12.1,-15.0,0.02
ENSG00000142227,3,1287.6,974.0,7,148.3,44.2,-9.5,-12.2,0.87
ENSG00000105438,1,1215.1,971.2,10,161.1,51.2,-11.9,-14.9,0.43
ENSG00000105447,5,1227.7,998.6,6,186.4,54.9,-12.6,-9.4,0.69
ENSG00000063177,1,1231.2,976.2,7,125.3,42.9,-10.3,-13.7,0.64
ENSG00000087074,1,1150.7,891.7,7,170.1,55.6,-9.6,-9.9,0.3
ENSG00000104805,5,1149.6,944.4,6,120.6,57.7,-14.1,-10.6,0.09
ENSG00000087088,3,1158.7,967.6,5,195.3,41.3,-13.2,-9.6,0.19
ENSG00000087086,1,1244.3,924.6,9,185.2,48.4,-14.6,-8.6,0.15
ENSG00000183207,5,1157.5,855.7,7,145.3,53.6,-10.2,-11.6,0.74
ENSG00000104852,4,1190.4,849.7,5,181.4,56.1,-9.3,-9.5,0.82
ENSG00000104872,2,1257.4,988.5,9,154.2,42.2,-11.7,-12.0,0.33
ENSG00000142541,4,1208.0,999.8,9,164.8,52.9,-9.2,-12.2,0.49
ENSG00000142534,3,1238.6,913.6,7,156.9,46.0,-8.6,-9.0,0.16
ENSG00000142546,4,1258.5,931.9,9,120.5,55.0,-13.8,-15.5,0.27
ENSG00000126456,3,1152.9,859.0,8,147.7,49.3,-8.2,-10.4,0.46
ENSG00000126453,4,1281.6,958.1,5,141.2,40.6,-14.6,-12.8,0.16
ENSG00000126457,1,1279.8,840.0,8,133.5,46.1,-14.8,-10.0,0.21
ENSG00000196961,5,1163.7,991.8,7,120.8,58.3,-13.0,-12.4,0.02
ENSG00000104960,3,1270.8,813.3,8,186.9,54.5,-9.5,-10.9,0.42
ENSG00000204673,1,1214.3,844.0,8,138.0,40.5,-8.7,-9.4,0.6
ENSG00000213024,5,1180.9,839.3,5,127.2,47.8,-11.4,-15.5,0.63
ENSG00000062822,5,1145.3,997.0,10,174.5,56.0,-10.1,-9.3,0.86
ENSG00000167747,5,1158.7,834.1,7,138.8,55.6,-10.1,-13.9,0.89
ENSG00000105379,4,1256.5,826.2,9,189.1,51.0,-13.2,-11.9,0.14
ENSG00000105568,2,1248.9,918.5,9,138.0,41.8,-9.7,-11.6,0.93
ENSG00000170906,5,1295.1,823.4,5,185.2,57.9,-10.6,-11.8,0.64
ENSG00000105618,3,1207.7,816.8,5,132.0,52.6,-11.0,-14.5,1.0
ENSG00000125505,3,1237.9,930.5,5,172.8,41.8,-12.8,-8.9,0.06
ENSG00000170892,2,1130.7,990.7,5,175.6,40.6,-8.8,-8.5,0.26
ENSG00000170889,3,1213.4,928.2,10,172.5,50.1,-14.5,-12.0,0.66
ENSG00000167615,1,1159.5,874.1,5,182.6,47.4,-11.3,-9.4,0.74
ENSG00000105048,4,1186.0,973.0,9,158.0,59.9,-10.0,-15.9,0.33
ENSG00000105063,1,1266.7,822.6,10,126.5,50.0,-9.8,-12.8,0.22
ENSG00000108107,3,1124.9,852.7,8,168.2,59.0,-14.9,-10.7,0.8
ENSG00000108106,2,1289.4,954.8,9,156.8,51.0,-13.0,-10.9,0.26
ENSG00000063241,2,1291.9,871.2,9,163.6,46.4,-8.1,-12.5,0.85
ENSG00000213015,5,1131.8,842.8,9,124.2,40.4,-13.9,-8.1,0.12
ENSG00000063244,1,1172.9,904.7,9,198.8,47.8,-9.9,-13.2,0.61
ENSG00000063245,1,1126.9,894.1,6,145.4,52.6,-12.9,-12.4,0.13
ENSG00000142409,1,1162.7,851.4,5,199.6,49.6,-8.5,-12.9,0.98
ENSG00000142396,3,1169.3,883.6,5,186.1,56.1,-13.5,-9.7,0.26
ENSG00000083845,5,1169.1,910.6,10,149.3,49.1,-12.2,-15.6,0.04
ENSG00000083807,4,1232.5,832.0,7,170.2,41.4,-11.7,-14.7,0.49
ENSG00000130726,1,1175.1,897.7,10,130.1,47.4,-11.9,-13.9,0.35
ENSG00000130724,2,1265.0,883.5,5,161.5,44.5,-14.8,-10.2,0.56
ENSG00000130725,3,1246.2,818.2,9,140.1,54.2,-12.4,-15.2,0.4
ENSG00000247315,3,1223.9,964.0,9,191.9,59.2,-9.8,-9.2,0.5
ENSG00000101255,3,1298.5,843.2,10,135.7,44.5,-13.6,-12.6,0.56
ENSG00000125826,5,1172.3,853.1,9,144.6,58.9,-12.6,-11.6,0.3
ENSG00000101266,5,1299.4,835.6,5,198.0,59.6,-14.5,-14.8,0.82
ENSG00000125818,2,1137.8,967.2,7,181.3,47.4,-10.2,-13.4,0.55
ENSG00000088832,1,1167.4,929.7,8,184.1,59.6,-13.8,-15.4,0.98
ENSG00000088833,3,1184.4,949.0,7,120.1,44.7,-15.1,-14.2,0.74
ENSG00000125835,2,1130.9,974.4,10,159.5,54.3,-13.0,-11.2,0.39
ENSG00000101361,1,1178.9,900.6,9,149.5,51.7,-8.7,-9.4,0.49
ENSG00000101365,1,1167.0,968.7,8,198.2,43.5,-12.9,-14.6,0.24
ENSG00000132670,1,1139.7,991.8,6,133.2,40.4,-14.5,-14.9,0.43
ENSG00000125901,2,1199.6,833.9,7,192.5,48.0,-8.4,-11.6,0.71
ENSG00000198171,5,1193.3,876.3,6,169.4,42.4,-9.9,-11.7,0.45
ENSG00000125877,1,1161.3,986.8,8,191.0,58.3,-11.1,-9.2,0.55
ENSG00000101220,1,1268.2,947.7,7,183.7,44.8,-10.8,-14.1,0.97
ENSG00000088888,4,1232.8,867.1,10,182.4,55.4,-9.3,-12.8,0.07
ENSG00000125779,4,1255.5,944.1,8,137.3,45.5,-8.4,-12.7,0.93
ENSG00000101236,4,1260.7,853.8,7,148.5,43.0,-11.9,-10.2,0.5
ENSG00000089063,5,1259.9,927.7,8,157.2,58.0,-12.5,-9.2,0.31
ENSG00000132646,2,1249.3,929.4,6,148.8,49.4,-14.6,-10.4,0.6
ENSG00000125885,4,1233.9,816.2,7,123.6,40.9,-11.5,-12.8,0.41
ENSG00000088766,5,1145.0,905.9,10,182.0,41.0,-14.4,-9.3,0.3
ENSG00000089048,3,1217.5,931.5,10,138.1,53.0,-9.5,-9.5,0.82
ENSG00000125870,5,1103.2,848.7,7,177.0,47.2,-12.8,-8.5,0.59
ENSG00000125868,3,1266.8,882.4,6,149.8,44.7,-13.7,-13.8,0.25
ENSG00000125844,4,1190.4,883.6,10,167.9,50.1,-11.9,-8.4,0.27
ENSG00000089006,4,1205.6,826.9,10,121.8,59.4,-11.2,-10.4,0.28
ENSG00000125871,2,1207.3,824.3,5,191.4,43.6,-9.6,-12.2,0.16
ENSG00000232388,1,1200.7,936.1,7,162.3,54.6,-11.8,-12.0,0.7
ENSG00000125821,4,1217.6,991.3,6,135.1,59.5,-10.9,-9.2,0.37
ENSG00000173418,1,1211.8,902.9,10,156.9,45.0,-13.1,-10.0,0.53
ENSG00000088930,4,1210.7,833.4,6,131.2,49.6,-11.9,-10.4,0.72
ENSG00000132661,1,1237.0,937.6,9,175.8,57.2,-11.3,-12.4,0.96
ENSG00000101439,5,1208.9,936.8,10,183.9,47.2,-8.4,-12.6,0.8
ENSG00000101294,5,1136.6,837.1,7,121.3,51.6,-12.9,-8.9,0.08
ENSG00000171552,5,1196.1,862.3,6,130.1,41.4,-14.8,-9.5,0.39
ENSG00000088325,4,1142.4,979.1,6,168.3,54.7,-10.0,-13.3,0.93
ENSG00000088356,4,1162.2,986.2,7,150.0,58.7,-10.9,-16.0,0.84
ENSG00000171456,2,1129.9,914.0,9,160.3,42.6,-8.1,-10.9,0.93
ENSG00000149600,2,1194.4,990.1,9,148.5,57.4,-12.1,-8.4,0.96
ENSG00000101367,2,1196.7,800.4,6,153.7,50.1,-12.4,-13.4,0.15
ENSG00000101391,4,1134.7,969.2,5,196.1,59.1,-11.9,-14.4,0.67
ENSG00000125970,2,1183.2,800.3,6,143.6,40.2,-15.9,-15.5,0.96
ENSG00000125977,3,1280.0,924.4,10,151.9,40.6,-10.6,-15.4,0.71
ENSG00000101444,3,1275.3,952.4,9,133.2,42.2,-10.2,-12.7,0.16
ENSG00000125971,4,1203.9,853.8,7,177.2,53.5,-12.4,-14.1,0.86
ENSG00000100983,2,1221.5,926.4,10,122.0,46.7,-14.5,-10.0,0.23
ENSG00000242372,2,1197.7,932.8,6,130.0,41.4,-10.0,-13.4,0.43
ENSG00000125991,5,1194.4,856.6,6,193.0,54.7,-11.6,-13.1,0.57
ENSG00000214078,5,1173.8,907.4,7,156.7,51.4,-9.6,-8.3,0.46
ENSG00000244462,3,1287.1,858.0,10,179.1,41.7,-13.6,-12.5,0.19
ENSG00000125995,2,1277.8,907.1,5,167.8,51.4,-15.2,-8.3,0.75
ENSG00000131051,2,1174.0,830.7,5,196.1,49.7,-15.2,-10.0,0.71
ENSG00000025293,2,1145.2,975.0,10,195.3,57.1,-12.0,-10.2,0.29
ENSG00000171222,3,1299.3,961.9,8,139.8,57.5,-11.9,-15.6,0.27
ENSG00000260032,2,1198.9,941.9,7,193.0,41.1,-13.9,-8.7,0.16
ENSG00000101084,1,1277.9,825.2,8,149.8,47.1,-9.2,-10.9,0.9
ENSG00000118705,4,1284.7,945.9,9,181.8,44.6,-8.1,-11.1,0.07
ENSG00000132792,3,1178.4,866.4,5,174.0,59.1,-9.2,-11.5,0.46
ENSG00000196756,1,1135.0,828.8,5,148.9,59.7,-15.9,-8.8,0.94
ENSG00000198900,3,1239.4,990.5,9,170.5,54.9,-12.9,-13.1,0.46
ENSG00000124193,3,1125.6,886.9,7,130.4,40.1,-12.8,-11.8,0.94
ENSG00000101057,3,1129.9,843.5,5,138.7,53.5,-15.3,-14.5,0.57
ENSG00000132824,3,1149.7,901.7,7,141.4,58.4,-8.4,-15.1,0.81
ENSG00000166913,2,1120.7,887.4,7,128.7,51.7,-14.9,-11.3,0.96
ENSG00000101109,4,1130.1,872.0,10,156.6,49.4,-9.9,-14.8,0.4
ENSG00000244274,4,1119.1,823.1,5,126.8,58.3,-14.7,-16.0,0.67
ENSG00000124155,1,1215.3,958.3,5,138.7,50.0,-11.6,-15.2,0.86
ENSG00000172315,4,1252.4,987.7,6,154.0,47.7,-15.1,-9.6,0.65
ENSG00000101040,3,1172.4,883.8,9,160.4,58.3,-9.3,-10.3,0.91
ENSG00000124207,4,1242.6,897.2,10,135.8,53.2,-9.3,-9.4,0.75
ENSG00000124214,2,1231.4,982.8,5,128.8,54.3,-8.7,-11.3,0.52
ENSG00000124228,5,1108.6,827.9,7,129.7,44.2,-12.0,-11.3,0.61
ENSG00000177410,1,1179.8,867.7,10,170.0,47.7,-13.4,-13.1,0.09
ENSG00000124226,1,1284.7,940.3,7,144.6,44.0,-15.4,-13.8,0.97
ENSG00000244687,4,1282.5,854.6,9,184.1,53.5,-11.9,-11.0,0.15
ENSG00000172216,4,1212.0,910.7,7,150.5,44.1,-14.8,-8.2,0.93
ENSG00000196396,1,1163.0,848.3,6,144.5,44.0,-15.7,-12.2,0.13
ENSG00000101126,4,1170.0,802.1,6,148.8,56.2,-12.4,-10.5,0.9
ENSG00000000419,3,1145.9,863.7,7,148.8,59.9,-11.2,-14.9,0.52
ENSG00000101132,3,1204.2,961.5,10,137.5,45.5,-12.9,-15.0,0.73
ENSG00000124098,5,1187.4,879.1,6,176.2,57.2,-12.4,-10.8,0.26
ENSG00000087586,3,1235.9,830.7,9,184.0,49.5,-8.8,-16.0,0.16
ENSG00000022277,5,1195.4,896.2,9,158.2,43.3,-8.5,-15.3,0.67
ENSG00000101146,5,1256.9,941.0,9,122.7,56.5,-12.0,-15.2,0.68
ENSG00000132819,3,1157.0,938.5,8,166.5,47.2,-8.2,-13.7,0.82
ENSG00000124092,4,1148.0,808.3,9,186.3,50.8,-12.1,-10.9,0.69
ENSG00000124164,5,1260.7,847.1,9,158.2,40.7,-10.7,-10.7,0.82
ENSG00000124222,5,1228.4,817.2,7,130.7,43.0,-9.4,-8.3,0.33
ENSG00000087460,1,1139.1,958.9,5,159.5,42.2,-13.5,-11.4,0.16
ENSG00000101158,2,1262.7,869.1,8,170.3,48.7,-11.8,-9.4,0.61
ENSG00000101160,1,1199.9,808.7,7,121.0,40.8,-11.4,-13.0,0.46
ENSG00000124172,1,1112.8,940.5,5,125.5,56.1,-9.5,-14.6,0.92
ENSG00000101166,1,1100.9,871.6,8,125.2,59.0,-12.3,-9.0,0.76
ENSG00000196074,4,1166.9,829.4,6,125.3,55.4,-15.1,-9.2,0.91
ENSG00000196227,1,1155.5,876.2,10,139.8,47.2,-14.1,-12.5,0.75
ENSG00000101182,2,1105.1,956.6,10,187.6,42.3,-8.5,-9.4,0.37
ENSG00000130706,1,1169.1,922.1,9,150.7,54.6,-15.8,-15.4,0.52
ENSG00000171858,1,1277.0,872.6,5,168.4,46.0,-8.0,-14.3,0.58
ENSG00000101189,4,1195.7,869.7,7,134.4,50.5,-11.1,-11.3,0.75
ENSG00000101191,5,1249.0,845.9,9,159.5,58.5,-11.1,-8.3,0.7
ENSG00000101193,1,1181.1,989.1,8,153.6,57.3,-10.0,-8.8,0.9
ENSG00000149658,2,1276.9,891.3,6,149.4,58.8,-15.2,-13.7,0.82
ENSG00000125534,5,1207.5,957.4,9,166.1,44.8,-15.4,-15.5,0.9
ENSG00000101150,5,1186.3,829.6,9,124.6,42.4,-11.3,-14.1,0.56
ENSG00000101161,1,1212.7,864.4,7,135.4,41.2,-14.7,-13.9,0.54
ENSG00000279669,4,1243.5,885.4,10,140.3,40.4,-12.9,-15.9,0.09
ENSG00000155307,4,1233.6,964.7,7,193.5,50.3,-9.2,-13.4,0.44
ENSG00000180530,2,1234.3,879.4,10,140.1,52.5,-13.9,-13.2,0.29
ENSG00000154719,4,1103.1,871.1,8,123.9,55.7,-11.5,-13.5,0.29
ENSG00000154723,5,1100.6,998.8,10,147.4,43.4,-14.1,-13.7,0.33
ENSG00000198862,1,1279.4,914.2,6,128.1,58.9,-9.2,-15.0,0.63
ENSG00000156256,1,1233.5,809.3,9,129.4,40.5,-13.1,-14.4,0.03
ENSG00000156261,3,1131.7,952.6,5,149.1,41.4,-15.8,-10.4,0.25
ENSG00000156273,2,1190.1,976.6,9,175.5,58.2,-14.8,-15.5,0.06
ENSG00000142168,1,1117.5,908.2,8,168.6,54.4,-10.6,-10.9,0.84
ENSG00000156304,5,1158.1,955.2,7,173.0,56.9,-15.0,-12.7,0.35
ENSG00000159055,5,1164.1,880.2,8,143.4,51.1,-9.1,-12.7,0.25
ENSG00000142207,4,1262.0,891.8,5,167.6,52.1,-10.6,-12.2,0.16
ENSG00000159079,2,1211.8,839.3,9,185.2,53.3,-15.6,-15.7,0.69
ENSG00000159086,1,1124.4,886.8,8,167.1,49.7,-12.8,-9.4,0.53
ENSG00000142166,5,1100.5,851.2,10,145.7,40.0,-12.2,-15.4,0.11
ENSG00000159128,5,1234.0,981.0,6,126.4,47.8,-9.5,-12.9,0.63
ENSG00000142188,4,1161.0,868.4,7,156.3,41.0,-9.8,-15.8,0.53
ENSG00000159131,5,1100.2,992.6,6,190.5,54.4,-8.0,-11.9,0.37
ENSG00000159140,1,1192.2,820.6,5,123.8,50.0,-14.1,-10.1,0.29
ENSG00000159147,4,1139.6,872.2,5,148.6,52.5,-9.0,-12.9,0.41
ENSG00000241837,1,1199.5,940.3,6,186.9,44.9,-9.2,-12.9,0.09
ENSG00000243927,2,1113.1,862.6,7,189.4,55.0,-14.4,-11.0,0.31
ENSG00000198743,2,1284.5,903.5,6,176.7,49.0,-16.0,-9.2,0.73
ENSG00000159216,1,1112.0,958.7,7,189.9,55.2,-12.2,-14.3,0.47
ENSG00000159256,2,1221.9,804.8,5,173.2,49.5,-11.4,-13.1,0.59
ENSG00000185808,2,1249.1,975.1,10,168.7,46.6,-10.6,-11.9,0.96
ENSG00000182670,4,1187.0,851.5,5,180.0,52.7,-8.8,-11.0,0.27
ENSG00000157540,4,1230.1,989.2,5,168.7,50.9,-11.8,-15.6,0.97
ENSG00000198054,2,1288.6,866.3,7,143.7,46.5,-9.3,-9.7,0.5
ENSG00000183527,4,1105.1,821.2,7,139.9,46.8,-13.6,-9.2,0.71
ENSG00000185658,2,1210.5,946.1,5,170.3,58.1,-15.9,-13.5,0.25
ENSG00000205581,5,1296.2,939.6,7,122.0,59.3,-9.1,-13.1,0.43
ENSG00000182093,3,1200.0,857.6,7,129.2,57.2,-9.1,-12.5,0.33
ENSG00000160193,2,1227.6,939.5,6,136.0,52.7,-13.9,-12.8,0.15
ENSG00000160194,4,1286.6,919.0,8,155.3,41.3,-12.6,-9.6,0.87
ENSG00000160208,3,1145.4,821.2,8,147.5,57.6,-13.6,-13.7,0.84
ENSG00000160209,4,1103.1,943.1,8,151.5,57.5,-10.9,-8.1,0.93
ENSG00000160213,5,1118.5,998.3,10,149.3,49.1,-15.7,-9.6,0.27
ENSG00000160214,2,1106.1,898.4,8,130.0,43.9,-14.9,-15.9,0.77
ENSG00000160216,1,1244.1,920.5,5,187.7,46.8,-10.8,-8.9,0.19
ENSG00000141959,4,1107.9,802.5,10,153.2,53.6,-15.5,-12.7,0.98
ENSG00000184787,4,1145.2,907.9,9,189.8,43.5,-15.2,-10.4,0.2
ENSG00000184900,3,1254.3,909.0,9,149.5,58.0,-11.2,-12.0,0.82
ENSG00000183255,4,1291.1,940.2,10,148.6,49.9,-10.5,-12.6,0.86
ENSG00000160256,1,1273.3,827.6,9,185.4,59.4,-11.7,-9.0,0.05
ENSG00000182871,4,1253.1,955.1,7,142.0,41.7,-14.9,-8.3,0.42
ENSG00000173638,4,1264.5,995.7,6,179.8,48.0,-10.2,-11.9,0.54
ENSG00000160284,2,1172.3,800.4,6,171.0,44.3,-10.4,-15.3,0.65
ENSG00000160294,5,1289.3,990.8,9,121.7,58.8,-9.8,-15.1,0.9
